bucket,cache_key,topic_id,skill,location,hit_count,question,stored_answer,builder_answer,builder_id
AGREE,"v19|y6m-fdp|curriculum|secure|lesson|equivalent fractions, decimals and percentages",y6m-fdp,"Equivalent fractions, decimals and percentages",independentPractice[0],20,Write $\frac{1}{5}$ as a decimal and a percentage.,$\frac{1}{5} = \frac{20}{100} = 0.2 = 20\%$,1/5 = 0.2 = 20%,fdp_equivalence
AGREE,"v19|y6m-fdp|curriculum|secure|lesson|equivalent fractions, decimals and percentages",y6m-fdp,"Equivalent fractions, decimals and percentages",independentPractice[1],20,Write $\frac{3}{5}$ as a decimal and a percentage.,$\frac{3}{5} = \frac{60}{100} = 0.6 = 60\%$,3/5 = 0.6 = 60%,fdp_equivalence
DISAGREE,"v19|y6m-fdp|curriculum|secure|lesson|equivalent fractions, decimals and percentages",y6m-fdp,"Equivalent fractions, decimals and percentages",independentPractice[2],20,Write $40\%$ as a fraction and a decimal.,$40\% = \frac{40}{100} = \frac{2}{5} = 0.4$,40,place_value_chart
UNVERIFIABLE,v19|y5m-add-subtract|curriculum|secure|guided|column addition of numbers with more than 4 digits,y5m-add-subtract,Column addition of numbers with more than 4 digits,workedExample,3,"$47,586 + 36,749$",84335,,
UNVERIFIABLE,v19|y5m-add-subtract|curriculum|secure|guided|column addition of numbers with more than 4 digits,y5m-add-subtract,Column addition of numbers with more than 4 digits,tryThis,3,"$58,427 + 26,895$","$85,322$",,
UNVERIFIABLE,v19|y5m-add-subtract|curriculum|secure|guided|column addition of numbers with more than 4 digits,y5m-add-subtract,Column addition of numbers with more than 4 digits,quickCheck,3,"In $68,472 + 15,639$, what digit is written in the ones column?","$1$, because $2 + 9 = 11$.",,
UNVERIFIABLE,v19|y5m-add-subtract|curriculum|secure|guided|column addition of numbers with more than 4 digits,y5m-add-subtract,Column addition of numbers with more than 4 digits,guidedPractice[0],3,"$23,768 + 45,497$","$69,265$",,
UNVERIFIABLE,v19|y5m-add-subtract|curriculum|secure|guided|column addition of numbers with more than 4 digits,y5m-add-subtract,Column addition of numbers with more than 4 digits,guidedPractice[1],3,"$67,835 + 18,679$","$86,514$",,
UNVERIFIABLE,v19|y5m-add-subtract|curriculum|secure|guided|column addition of numbers with more than 4 digits,y5m-add-subtract,Column addition of numbers with more than 4 digits,guidedPractice[2],3,"$49,286 + 32,758$","$82,044$",,
UNVERIFIABLE,v19|y5m-add-subtract|curriculum|secure|guided|column addition of numbers with more than 4 digits,y5m-add-subtract,Column addition of numbers with more than 4 digits,independentPractice[0],3,"$54,638 + 27,496$","$82,134$",,
UNVERIFIABLE,v19|y5m-add-subtract|curriculum|secure|guided|column addition of numbers with more than 4 digits,y5m-add-subtract,Column addition of numbers with more than 4 digits,independentPractice[1],3,"$38,759 + 46,872$","$85,631$",,
UNVERIFIABLE,v4|sats-arithmetic|sats|secure|lesson,sats-arithmetic,,workedExample,0,$36 \times 15$,$540$,,
UNVERIFIABLE,v4|sats-arithmetic|sats|secure|lesson,sats-arithmetic,,tryThis,0,$24 \times 13$,$312$,,
UNVERIFIABLE,v4|y6m-mult-div|curriculum|developing|lesson,y6m-mult-div,,workedExample,0,What is $23 \times 14$?,$322$,,
UNVERIFIABLE,v4|y6m-mult-div|curriculum|developing|lesson,y6m-mult-div,,tryThis,0,Try $12 \times 13$.,$156$,,
AGREE,v4|y5m-fractions|curriculum|secure|lesson,y5m-fractions,,workedExample,1,Convert $\frac{9}{4}$ to a mixed number.,$2\frac{1}{4}$,2 1/4,fraction_ops
AGREE,v4|y5m-fractions|curriculum|secure|lesson,y5m-fractions,,tryThis,1,Convert $\frac{7}{3}$ to a mixed number.,$2\frac{1}{3}$,2 1/3,fraction_ops
AGREE,v4|y5m-place-value|curriculum|secure|guided,y5m-place-value,,workedExample,2,"Round $57,892$ to the nearest $10,000$.","$60,000$",60000,rounding_number_line
UNVERIFIABLE,v4|y5m-place-value|curriculum|secure|guided,y5m-place-value,,tryThis,2,"What is $234,567$ rounded to the nearest $100,000$?","$200,000$",,
UNVERIFIABLE,v19|y6m-area-perimeter-volume|curriculum|secure|lesson|area and perimeter,y6m-area-perimeter-volume,Area and perimeter,workedExample,25,A rectangle is $8\text{ cm}$ long and $5\text{ cm}$ wide. Find its area and perimeter.,Area: $40\text{ cm}^2$. Perimeter: $26\text{ cm}$.,,
UNVERIFIABLE,v19|y6m-area-perimeter-volume|curriculum|secure|lesson|area and perimeter,y6m-area-perimeter-volume,Area and perimeter,tryThis,25,A rectangle is $9\text{ cm}$ long and $4\text{ cm}$ wide. Find its area and perimeter.,Area: $9 \times 4 = 36\text{ cm}^2$. Perimeter: $9 + 4 + 9 + 4 = 26\text{ cm}$.,,
UNVERIFIABLE,v19|y6m-area-perimeter-volume|curriculum|secure|lesson|area and perimeter,y6m-area-perimeter-volume,Area and perimeter,quickCheck,25,Which measurement needs square units: area or perimeter?,"Area needs square units, such as $\text{cm}^2$.",,
UNVERIFIABLE,v19|y6m-area-perimeter-volume|curriculum|secure|lesson|area and perimeter,y6m-area-perimeter-volume,Area and perimeter,guidedPractice[0],25,A rectangle is $6\text{ cm}$ long and $3\text{ cm}$ wide. Find its area and perimeter.,Area: $18\text{ cm}^2$. Perimeter: $18\text{ cm}$.,,
UNVERIFIABLE,v19|y6m-area-perimeter-volume|curriculum|secure|lesson|area and perimeter,y6m-area-perimeter-volume,Area and perimeter,guidedPractice[1],25,A rectangle is $7\text{ m}$ long and $2\text{ m}$ wide. Find its area and perimeter.,Area: $14\text{ m}^2$. Perimeter: $18\text{ m}$.,,
UNVERIFIABLE,v19|y6m-area-perimeter-volume|curriculum|secure|lesson|area and perimeter,y6m-area-perimeter-volume,Area and perimeter,independentPractice[0],25,A rectangle is $10\text{ cm}$ long and $6\text{ cm}$ wide. Find its area and perimeter.,Area: $60\text{ cm}^2$. Perimeter: $32\text{ cm}$.,,
UNVERIFIABLE,v19|y6m-area-perimeter-volume|curriculum|secure|lesson|area and perimeter,y6m-area-perimeter-volume,Area and perimeter,independentPractice[1],25,A rectangle is $12\text{ m}$ long and $5\text{ m}$ wide. Find its area and perimeter.,Area: $60\text{ m}^2$. Perimeter: $34\text{ m}$.,,
UNVERIFIABLE,v19|y6m-area-perimeter-volume|curriculum|secure|lesson|area and perimeter,y6m-area-perimeter-volume,Area and perimeter,independentPractice[2],25,A rectangle is $11\text{ cm}$ long and $4\text{ cm}$ wide. Find its area and perimeter.,Area: $44\text{ cm}^2$. Perimeter: $30\text{ cm}$.,,
UNVERIFIABLE,v17|y6m-mult-div|curriculum|secure|lesson,y6m-mult-div,Long multiplication,workedExample,0,$36 \times 15$,540,,
UNVERIFIABLE,v17|y6m-mult-div|curriculum|secure|lesson,y6m-mult-div,Long multiplication,tryThis,0,Try multiplying $24 \times 12$ using the column method.,288,,
UNVERIFIABLE,v17|y6m-mult-div|curriculum|secure|lesson,y6m-mult-div,Long multiplication,quickCheck,0,What's $25 \times 11$ using the column method?,275,,
UNVERIFIABLE,v17|y6m-mult-div|curriculum|secure|lesson,y6m-mult-div,Long multiplication,guidedPractice[0],0,Calculate $42 \times 13$ using the column method.,546,,
UNVERIFIABLE,v17|y6m-mult-div|curriculum|secure|lesson,y6m-mult-div,Long multiplication,independentPractice[0],0,Multiply $37 \times 14$ using the column method.,518,,
AGREE,v19|y5m-volume|curriculum|secure|guided|what is volume?,y5m-volume,What is volume?,workedExample,3,A cuboid is made from $12$ equal cubes. What is its volume?,$12$ cubic units,12,cuboid_volume
AGREE,v19|y5m-volume|curriculum|secure|guided|what is volume?,y5m-volume,What is volume?,tryThis,3,A solid is filled with $9$ equal cubes. What is its volume?,$9$ cubic units,9,cuboid_volume
UNVERIFIABLE,v19|y5m-volume|curriculum|secure|guided|what is volume?,y5m-volume,What is volume?,quickCheck,3,What does volume measure?,Volume measures the space inside a three-dimensional shape.,,
AGREE,v19|y5m-volume|curriculum|secure|guided|what is volume?,y5m-volume,What is volume?,guidedPractice[0],3,A box is filled with $5$ equal cubes. What is its volume?,$5$ cubic units,5,cuboid_volume
DISAGREE,v19|y5m-volume|curriculum|secure|guided|what is volume?,y5m-volume,What is volume?,guidedPractice[1],3,A shape has $2$ layers with $4$ cubes in each layer. What is its volume?,$8$ cubic units,4,cuboid_volume
DISAGREE,v19|y5m-volume|curriculum|secure|guided|what is volume?,y5m-volume,What is volume?,guidedPractice[2],3,A solid contains $3$ cubes on the bottom and $3$ cubes directly above them. What is its volume?,$6$ cubic units,3,cuboid_volume
AGREE,v19|y5m-volume|curriculum|secure|guided|what is volume?,y5m-volume,What is volume?,independentPractice[0],3,A cuboid is made from $10$ equal cubes. What is its volume?,$10$ cubic units,10,cuboid_volume
AGREE,v19|y5m-volume|curriculum|secure|guided|what is volume?,y5m-volume,What is volume?,independentPractice[1],3,A shape has $7$ cubes in total. What is its volume?,$7$ cubic units,7,cuboid_volume
DISAGREE,v19|y5m-volume|curriculum|secure|guided|what is volume?,y5m-volume,What is volume?,independentPractice[2],3,A solid has $3$ layers. Each layer contains $2$ cubes. What is its volume?,$6$ cubic units,2,cuboid_volume
UNVERIFIABLE,v19|sats-reasoning|sats|secure|lesson|multi-step word problems,sats-reasoning,Multi-step word problems,workedExample,1,A school buys $8$ packs of pencils. Each pack has $12$ pencils. The pencils are shared equally between $6$ classes. How many pencils does each class receive?,Each class receives $16$ pencils.,,
UNVERIFIABLE,v19|sats-reasoning|sats|secure|lesson|multi-step word problems,sats-reasoning,Multi-step word problems,tryThis,1,A coach has $7$ bags with $15$ footballs in each bag. She shares all the footballs equally between $5$ teams. How many footballs does each team receive?,$21$ footballs,,
UNVERIFIABLE,v19|sats-reasoning|sats|secure|lesson|multi-step word problems,sats-reasoning,Multi-step word problems,quickCheck,1,There are $4$ packets with $25$ beads in each packet. The beads are shared equally between $5$ children. How many beads does each child receive?,$20$ beads,,
UNVERIFIABLE,v19|sats-reasoning|sats|secure|lesson|multi-step word problems,sats-reasoning,Multi-step word problems,guidedPractice[0],1,A library has $9$ shelves. Each shelf holds $14$ books. The books are placed equally into $7$ boxes. How many books are in each box?,$18$ books,,
UNVERIFIABLE,v19|sats-reasoning|sats|secure|lesson|multi-step word problems,sats-reasoning,Multi-step word problems,guidedPractice[1],1,A baker makes $6$ trays of cupcakes. Each tray has $18$ cupcakes. She puts the cupcakes equally into $9$ boxes. How many cupcakes are in each box?,$12$ cupcakes,,
UNVERIFIABLE,v19|sats-reasoning|sats|secure|lesson|multi-step word problems,sats-reasoning,Multi-step word problems,independentPractice[0],1,A charity packs $5$ boxes with $24$ cans in each box. The cans are shared equally between $8$ families. How many cans does each family receive?,$15$ cans,,
UNVERIFIABLE,v19|sats-reasoning|sats|secure|lesson|multi-step word problems,sats-reasoning,Multi-step word problems,independentPractice[1],1,A teacher buys $12$ packs of stickers. Each pack contains $10$ stickers. She shares them equally between $6$ groups. How many stickers does each group receive?,$20$ stickers,,
UNVERIFIABLE,v19|sats-reasoning|sats|secure|lesson|multi-step word problems,sats-reasoning,Multi-step word problems,independentPractice[2],1,A farmer collects $11$ baskets of eggs. Each basket has $16$ eggs. He puts the eggs equally into $8$ crates. How many eggs are in each crate?,$22$ eggs,,
AGREE,v19|11-number|eleven_plus|secure|lesson|place value and rounding,11-number,Place value and rounding,workedExample,1,Round $6.47$ to the nearest tenth.,6.5,6.5,rounding_number_line
AGREE,v19|11-number|eleven_plus|secure|lesson|place value and rounding,11-number,Place value and rounding,tryThis,1,Round $3.82$ to the nearest tenth.,$3.8$,3.8,rounding_number_line
UNVERIFIABLE,v19|11-number|eleven_plus|secure|lesson|place value and rounding,11-number,Place value and rounding,quickCheck,1,Which digit decides how $7.34$ rounds to the nearest tenth?,"The hundredths digit, $4$.",,
AGREE,v19|11-number|eleven_plus|secure|lesson|place value and rounding,11-number,Place value and rounding,guidedPractice[0],1,Round $4.26$ to the nearest tenth.,$4.3$,4.3,rounding_number_line
AGREE,v19|11-number|eleven_plus|secure|lesson|place value and rounding,11-number,Place value and rounding,guidedPractice[1],1,Round $8.13$ to the nearest tenth.,$8.1$,8.1,rounding_number_line
AGREE,v19|11-number|eleven_plus|secure|lesson|place value and rounding,11-number,Place value and rounding,independentPractice[0],1,Round $5.68$ to the nearest tenth.,$5.7$,5.7,rounding_number_line
AGREE,v19|11-number|eleven_plus|secure|lesson|place value and rounding,11-number,Place value and rounding,independentPractice[1],1,Round $2.41$ to the nearest tenth.,$2.4$,2.4,rounding_number_line
DISAGREE,v19|11-number|eleven_plus|secure|lesson|place value and rounding,11-number,Place value and rounding,independentPractice[2],1,Round $9.95$ to the nearest tenth.,$10.0$,9.9,rounding_number_line
UNVERIFIABLE,v19|y6m-ratio|curriculum|secure|guided|ratio and the ratio symbol,y6m-ratio,Ratio and the ratio symbol,workedExample,0,A box has $4$ green cubes and $6$ yellow cubes. Write the ratio of green cubes to yellow cubes.,The ratio of green cubes to yellow cubes is $4:6$.,,
UNVERIFIABLE,v19|y6m-ratio|curriculum|secure|guided|ratio and the ratio symbol,y6m-ratio,Ratio and the ratio symbol,tryThis,0,There are $5$ apples and $3$ pears. Write the ratio of apples to pears.,$5:3$,,
AGREE,v19|y6m-ratio|curriculum|secure|guided|ratio and the ratio symbol,y6m-ratio,Ratio and the ratio symbol,quickCheck,0,There are $4$ cats and $9$ dogs. Which ratio means cats to dogs: $4:9$ or $9:4$?,$4:9$,4:9,ratio_table
UNVERIFIABLE,v19|y6m-ratio|curriculum|secure|guided|ratio and the ratio symbol,y6m-ratio,Ratio and the ratio symbol,guidedPractice[0],0,A tray has $7$ red counters and $2$ blue counters. Write the ratio of red counters to blue counters.,$7:2$,,
UNVERIFIABLE,v19|y6m-ratio|curriculum|secure|guided|ratio and the ratio symbol,y6m-ratio,Ratio and the ratio symbol,guidedPractice[1],0,A garden has $3$ roses and $8$ tulips. Write the ratio of tulips to roses.,$8:3$,,
UNVERIFIABLE,v19|y6m-ratio|curriculum|secure|guided|ratio and the ratio symbol,y6m-ratio,Ratio and the ratio symbol,guidedPractice[2],0,A pencil case has $6$ pencils and $6$ pens. Write the ratio of pencils to pens.,$6:6$,,
UNVERIFIABLE,v19|y6m-ratio|curriculum|secure|guided|ratio and the ratio symbol,y6m-ratio,Ratio and the ratio symbol,independentPractice[0],0,There are $9$ footballs and $4$ basketballs. Write the ratio of footballs to basketballs.,$9:4$,,
UNVERIFIABLE,v19|y6m-ratio|curriculum|secure|guided|ratio and the ratio symbol,y6m-ratio,Ratio and the ratio symbol,independentPractice[1],0,There are $2$ purple beads and $7$ orange beads. Write the ratio of orange beads to purple beads.,$7:2$,,
UNVERIFIABLE,v19|y6m-ratio|curriculum|secure|guided|ratio and the ratio symbol,y6m-ratio,Ratio and the ratio symbol,independentPractice[2],0,A class has $10$ fiction books and $5$ non-fiction books. Write the ratio of fiction books to non-fiction books.,$10:5$,,
AGREE,v19|y6m-decimals|curriculum|secure|guided|decimals as fractions,y6m-decimals,Decimals as fractions,workedExample,0,Write $0.37$ as a fraction.,37,37,place_value_chart
UNVERIFIABLE,v19|y6m-decimals|curriculum|secure|guided|decimals as fractions,y6m-decimals,Decimals as fractions,tryThis,0,Write $0.6$ as a fraction.,$0.6 = \frac{6}{10}$,,
DISAGREE,v19|y6m-decimals|curriculum|secure|guided|decimals as fractions,y6m-decimals,Decimals as fractions,quickCheck,0,Which fraction is equal to $0.16$: $\frac{16}{10}$ or $\frac{16}{100}$?,$\frac{16}{100}$,1.6,place_value_shift
UNVERIFIABLE,v19|y6m-decimals|curriculum|secure|guided|decimals as fractions,y6m-decimals,Decimals as fractions,guidedPractice[0],0,Write $0.4$ as a fraction.,$0.4 = \frac{4}{10}$,,
DISAGREE,v19|y6m-decimals|curriculum|secure|guided|decimals as fractions,y6m-decimals,Decimals as fractions,guidedPractice[1],0,Write $0.25$ as a fraction.,$0.25 = \frac{25}{100}$,25,place_value_chart
DISAGREE,v19|y6m-decimals|curriculum|secure|guided|decimals as fractions,y6m-decimals,Decimals as fractions,guidedPractice[2],0,Write $0.09$ as a fraction.,$0.09 = \frac{9}{100}$,9,place_value_chart
UNVERIFIABLE,v19|y6m-decimals|curriculum|secure|guided|decimals as fractions,y6m-decimals,Decimals as fractions,independentPractice[0],0,Write $0.7$ as a fraction.,$0.7 = \frac{7}{10}$,,
DISAGREE,v19|y6m-decimals|curriculum|secure|guided|decimals as fractions,y6m-decimals,Decimals as fractions,independentPractice[1],0,Write $0.42$ as a fraction.,$0.42 = \frac{42}{100}$,42,place_value_chart
DISAGREE,v19|y6m-decimals|curriculum|secure|guided|decimals as fractions,y6m-decimals,Decimals as fractions,independentPractice[2],0,Write $0.80$ as a fraction.,$0.80 = \frac{80}{100}$,80,place_value_chart
UNVERIFIABLE,v19|y6m-statistics|curriculum|secure|guided|read and interpret line graphs,y6m-statistics,Read and interpret line graphs,workedExample,0,A line graph shows the number of pages Maya read each day. How many pages did she read on Wednesday?,20,,
UNVERIFIABLE,v19|y6m-statistics|curriculum|secure|guided|read and interpret line graphs,y6m-statistics,Read and interpret line graphs,tryThis,0,"Using the line graph, how many pages did Maya read on Friday?",Maya read $25$ pages on Friday.,,
UNVERIFIABLE,v19|y6m-statistics|curriculum|secure|guided|read and interpret line graphs,y6m-statistics,Read and interpret line graphs,quickCheck,0,"On a line graph, a point is above Thursday and level with $35$ on the vertical axis. What does the point show?",It shows a value of $35$ on Thursday.,,
UNVERIFIABLE,v19|y6m-statistics|curriculum|secure|guided|read and interpret line graphs,y6m-statistics,Read and interpret line graphs,guidedPractice[0],0,How many pages did Maya read on Tuesday?,Maya read $15$ pages.,,
UNVERIFIABLE,v19|y6m-statistics|curriculum|secure|guided|read and interpret line graphs,y6m-statistics,Read and interpret line graphs,guidedPractice[1],0,How many pages did Maya read on Thursday?,Maya read $15$ pages.,,
UNVERIFIABLE,v19|y6m-statistics|curriculum|secure|guided|read and interpret line graphs,y6m-statistics,Read and interpret line graphs,guidedPractice[2],0,On which day did Maya read $10$ pages?,Maya read $10$ pages on Monday.,,
UNVERIFIABLE,v19|y6m-statistics|curriculum|secure|guided|read and interpret line graphs,y6m-statistics,Read and interpret line graphs,independentPractice[0],0,A line graph has a point above Saturday level with $30$ on the vertical axis. How many items were collected on Saturday?,$30$ items were collected on Saturday.,,
